activation,batch_size,epochs,learning_rate,neurons,optimizer,Mean,Std
relu,50,20,0.01,8,sgd,0.39264628291130066,0.013568242762771122
relu,50,20,0.01,16,rmsprop,0.5748536189397176,0.012549650334055246
relu,50,20,0.01,16,adam,0.5671196579933167,0.007297043713728487
relu,50,20,0.01,16,sgd,0.43947171171506244,0.03960556074724147
relu,50,20,0.01,32,rmsprop,0.5690517822901408,0.00386894005076081
relu,50,20,0.01,32,adam,0.5671232342720032,0.011168542931513236
relu,50,20,0.01,32,sgd,0.4653728206952413,0.008447061932425224
relu,50,20,0.1,8,rmsprop,0.5257403155167898,0.031067008638490778
relu,50,20,0.1,8,adam,0.5752425591150919,0.004042496887698619
relu,50,20,0.1,8,sgd,0.558607816696167,0.0020776217577185307
relu,50,20,0.1,16,rmsprop,0.5199174086252848,0.01635165485768789
relu,50,20,0.1,16,adam,0.5644087394078573,0.006180016616396509
relu,50,20,0.1,16,sgd,0.5698256492614746,0.013744010408739692
relu,50,20,0.1,32,rmsprop,0.5644028981526693,0.013775903215346512
relu,50,20,0.1,32,adam,0.5628596941630045,0.007531174170735186
relu,50,20,0.1,32,sgd,0.5671183069547018,0.0024389913645810144
relu,50,20,0.2,8,rmsprop,0.4893844525019328,0.07469188664522058
relu,50,20,0.2,8,adam,0.5268923143545786,0.021510430011976143
relu,50,20,0.2,8,sgd,0.5640247265497843,0.007625572280333879
relu,50,20,0.2,16,rmsprop,0.5365633567174276,0.031099595071924044
relu,50,20,0.2,16,adam,0.564790944258372,0.016100547195004082
relu,50,20,0.2,16,sgd,0.5655706326166788,0.002368310157308928
relu,50,20,0.2,32,rmsprop,0.5389001568158468,0.041140501671464234
relu,50,20,0.2,32,adam,0.5593771934509277,0.007819885859880589
relu,50,20,0.2,32,sgd,0.5717600186665853,0.011368955818902222
relu,50,20,0.3,8,rmsprop,0.39383287727832794,0.1284331300021803
relu,50,20,0.3,8,adam,0.49937525391578674,0.08162632784806527
relu,50,20,0.3,8,sgd,0.5628588000933329,0.00826445329685307
relu,50,20,0.3,16,rmsprop,0.45800984899202984,0.0345492453637761
relu,50,20,0.3,16,adam,0.5338367223739624,0.023643027264348415
relu,50,20,0.3,16,sgd,0.5636348923047384,0.018667169612167578
relu,50,20,0.3,32,rmsprop,0.5369455615679423,0.004851650936533579
relu,50,20,0.3,32,adam,0.5392545262972513,0.01983045023844181
relu,50,20,0.3,32,sgd,0.5473976333936056,0.017477715966123204
