activation,batch_size,epochs,learning_rate,neurons,optimizer,Mean,Std
tanh,50,20,0.1,16,sgd,0.48540083567301434,0.017292331533452877
tanh,50,20,0.1,32,rmsprop,0.505043605963389,0.019844044775179266
tanh,50,20,0.1,32,adam,0.5432689487934113,0.031248755129409125
tanh,50,20,0.1,32,sgd,0.45974384744962055,0.026525667616871616
tanh,50,20,0.2,8,rmsprop,0.5075316230456034,0.021316437647407857
tanh,50,20,0.2,8,adam,0.5276703238487244,0.015976023464504614
tanh,50,20,0.2,8,sgd,0.4949647585550944,0.014762017181381917
tanh,50,20,0.2,16,rmsprop,0.47937143842379254,0.007717893537601204
tanh,50,20,0.2,16,adam,0.5035383502642313,0.024582291008262674
tanh,50,20,0.2,16,sgd,0.4979783197244008,0.01710221694683588
tanh,50,20,0.2,32,rmsprop,0.4411954681078593,0.07124381277289722
tanh,50,20,0.2,32,adam,0.5100583533445994,0.03030555062421271
tanh,50,20,0.2,32,sgd,0.493455708026886,0.014762532259739346
tanh,50,20,0.3,8,rmsprop,0.5025229454040527,0.011635785728753434
tanh,50,20,0.3,8,adam,0.5125721792380015,0.042125443415711304
tanh,50,20,0.3,8,sgd,0.5025123159090678,0.020089030976448992
tanh,50,20,0.3,16,rmsprop,0.4597742259502411,0.045689089731599415
tanh,50,20,0.3,16,adam,0.49850157896677655,0.014958008173672283
tanh,50,20,0.3,16,sgd,0.5181117157141367,0.02560691098763096
tanh,50,20,0.3,32,rmsprop,0.4602557321389516,0.021347503827761176
tanh,50,20,0.3,32,adam,0.4678245385487874,0.026999569044649216
tanh,50,20,0.3,32,sgd,0.5135761797428131,0.02456035708947621
relu,10,5,0.001,8,rmsprop,0.3741978208223979,0.07116662649788898
relu,10,5,0.001,8,adam,0.4225490987300873,0.05875477722225189
relu,10,5,0.001,8,sgd,0.25197650988896686,0.07327783413964392
relu,10,5,0.001,16,rmsprop,0.42956502238909405,0.02212078596121166
relu,10,5,0.001,16,adam,0.4496619602044423,0.051458026953042205
relu,10,5,0.001,16,sgd,0.24496513605117798,0.016744099438941413
relu,10,5,0.001,32,rmsprop,0.4844082097212474,0.017418709534093323
relu,10,5,0.001,32,adam,0.49143173297246295,0.028056707296988344
relu,10,5,0.001,32,sgd,0.237428218126297,0.015650235674028228
relu,10,5,0.01,8,rmsprop,0.522133062283198,0.022170453284812406
relu,10,5,0.01,8,adam,0.5150958796342214,0.04011292226172734
relu,10,5,0.01,8,sgd,0.32246388991673786,0.04170782071093543
relu,10,5,0.01,16,rmsprop,0.5160809059937795,0.026893835881021236
relu,10,5,0.01,16,adam,0.5332068204879761,0.021882725487399023
relu,10,5,0.01,16,sgd,0.32694093386332196,0.068749843983399
relu,10,5,0.01,32,rmsprop,0.5332053105036417,0.023190933450004943
relu,10,5,0.01,32,adam,0.529172549645106,0.029156134521397994
relu,10,5,0.01,32,sgd,0.26355454325675964,0.04188718030911271
relu,10,5,0.1,8,rmsprop,0.5120640993118286,0.03180085010873897
relu,10,5,0.1,8,adam,0.5301750401655833,0.03253878795217867
relu,10,5,0.1,8,sgd,0.3983677625656128,0.0450883268286039
relu,10,5,0.1,16,rmsprop,0.4944779376188914,0.021955138508536018
relu,10,5,0.1,16,adam,0.5231484770774841,0.015139124149831252
relu,10,5,0.1,16,sgd,0.47886260350545246,0.017582833522758422
relu,10,5,0.1,32,rmsprop,0.5005179643630981,0.021319076141824423
relu,10,5,0.1,32,adam,0.5045408407847086,0.01930859940498112
relu,10,5,0.1,32,sgd,0.46577779452006024,0.02437046178805097
relu,10,5,0.2,8,rmsprop,0.40448753039042157,0.10847254245903637
relu,10,5,0.2,8,adam,0.46526287992795307,0.04386617494837563
relu,10,5,0.2,8,sgd,0.42507052421569824,0.06614361688228716
relu,10,5,0.2,16,rmsprop,0.4547648032506307,0.05765235226506161
relu,10,5,0.2,16,adam,0.5065215229988098,0.03293601013613691
relu,10,5,0.2,16,sgd,0.4838917752106984,0.026100824530689463
relu,10,5,0.2,32,rmsprop,0.5060476164023081,0.017161044087215915
relu,10,5,0.2,32,adam,0.5170917610327402,0.022138177955024353
relu,10,5,0.2,32,sgd,0.4989800453186035,0.027773681831993507
relu,10,5,0.3,8,rmsprop,0.34810034930706024,0.08416845682077473
relu,10,5,0.3,8,adam,0.419486939907074,0.046254328557924086
relu,10,5,0.3,8,sgd,0.5010070502758026,0.015459726337120665
relu,10,5,0.3,16,rmsprop,0.404432088136673,0.06878847880097365
relu,10,5,0.3,16,adam,0.4124930401643117,0.07993509471279804
relu,10,5,0.3,16,sgd,0.4964601496855418,0.03326445244304706
relu,10,5,0.3,32,rmsprop,0.4859271248181661,0.0187870957780876
relu,10,5,0.3,32,adam,0.48742935061454773,0.008358388154711864
relu,10,5,0.3,32,sgd,0.5155902802944183,0.027483683849298633
relu,10,10,0.001,8,rmsprop,0.4491759141286214,0.03874577460572698
relu,10,10,0.001,8,adam,0.48590512077013653,0.02354612766583225
relu,10,10,0.001,8,sgd,0.21675636370976767,0.06911666639781498
relu,10,10,0.001,16,rmsprop,0.4939531584580739,0.021459226458769704
relu,10,10,0.001,16,adam,0.48137415448824566,0.023767298180673597
relu,10,10,0.001,16,sgd,0.26457450290520984,0.023535068182543993
relu,10,10,0.001,32,rmsprop,0.5065367122491201,0.02062852405193176
relu,10,10,0.001,32,adam,0.49848563472429913,0.024563620949327077
relu,10,10,0.001,32,sgd,0.268635352452596,0.0332924820425522
relu,10,10,0.01,8,rmsprop,0.5477855006853739,0.030837384243799903
relu,10,10,0.01,8,adam,0.5427661935488383,0.022417985446629533
relu,10,10,0.01,8,sgd,0.27363566557566327,0.008895832340608666
relu,10,10,0.01,16,rmsprop,0.5352239608764648,0.02354717020644382
relu,10,10,0.01,16,adam,0.5241441329320272,0.013587365269635323
relu,10,10,0.01,16,sgd,0.3631468613942464,0.05408316698144879
relu,10,10,0.01,32,rmsprop,0.5347128510475159,0.024860611227961932
relu,10,10,0.01,32,adam,0.5362219015757242,0.024860887419704387
relu,10,10,0.01,32,sgd,0.3284796078999837,0.020209420852871442
relu,10,10,0.1,8,rmsprop,0.47386837005615234,0.04158794471017143
relu,10,10,0.1,8,adam,0.5387379924456278,0.018388403262428906
relu,10,10,0.1,8,sgd,0.49545690417289734,0.024022884087656914
relu,10,10,0.1,16,rmsprop,0.48290523886680603,0.04092029874752843
relu,10,10,0.1,16,adam,0.5251603126525879,0.014551951208865507
relu,10,10,0.1,16,sgd,0.48942219217618305,0.029155977530873577
relu,10,10,0.1,32,rmsprop,0.5100659430027008,0.010357833470427562
relu,10,10,0.1,32,adam,0.5015204648176829,0.021791714776748794
relu,10,10,0.1,32,sgd,0.4894252320130666,0.018193536212374063
relu,10,10,0.2,8,rmsprop,0.46581045786539715,0.05006271045325649
relu,10,10,0.2,8,adam,0.4457157949606578,0.1297854758740813
relu,10,10,0.2,8,sgd,0.518599291642507,0.030170496181863793
relu,10,10,0.2,16,rmsprop,0.4612620274225871,0.0371696251207859
relu,10,10,0.2,16,adam,0.48944877584775287,0.033601897053862365
relu,10,10,0.2,16,sgd,0.5165988504886627,0.01973256829119526
relu,10,10,0.2,32,rmsprop,0.46830832958221436,0.010687979458115253
relu,10,10,0.2,32,adam,0.5135951737562815,0.029811511852018916
relu,10,10,0.2,32,sgd,0.5105626285076141,0.027114143022139426
relu,10,10,0.3,8,rmsprop,0.3823164900143941,0.08561554815391569
relu,10,10,0.3,8,adam,0.3103291690349579,0.10612277363541565
relu,10,10,0.3,8,sgd,0.5095570981502533,0.027095660178396125
relu,10,10,0.3,16,rmsprop,0.39843839406967163,0.07128139827863861
relu,10,10,0.3,16,adam,0.3450792133808136,0.061594203790437674
relu,10,10,0.3,16,sgd,0.5065352022647858,0.025879227995250085
relu,10,10,0.3,32,rmsprop,0.3904116104046504,0.11555758431708414
relu,10,10,0.3,32,adam,0.4321145514647166,0.04362859497883048
relu,10,10,0.3,32,sgd,0.5326964656511942,0.024633280647799086
relu,10,20,0.001,8,rmsprop,0.508540948232015,0.01908848823596796
relu,10,20,0.001,8,adam,0.5165943006674448,0.02929119282374433
relu,10,20,0.001,8,sgd,0.27713603774706524,0.04552249179523694
relu,10,20,0.001,16,rmsprop,0.5065374672412872,0.013773007872919612
relu,10,20,0.001,16,adam,0.5196124017238617,0.03167868876649465
relu,10,20,0.001,16,sgd,0.27414603034655255,0.01731706215219586
relu,10,20,0.001,32,rmsprop,0.5211305717627207,0.021609336708026696
relu,10,20,0.001,32,adam,0.5271637539068857,0.032037926708282975
relu,10,20,0.001,32,sgd,0.2555619378884633,0.041180318967823495
relu,10,20,0.01,8,rmsprop,0.539239247639974,0.014570726891067759
relu,10,20,0.01,8,adam,0.5221361021200815,0.022648159281855092
relu,10,20,0.01,8,sgd,0.37122755249341327,0.04802993445779249
relu,10,20,0.01,16,rmsprop,0.5412594278653463,0.02778710648849342
relu,10,20,0.01,16,adam,0.5342146257559458,0.024745137906039535
relu,10,20,0.01,16,sgd,0.3315197378396988,0.10368349101407841
relu,10,20,0.01,32,rmsprop,0.5432666937510172,0.026011580537158453
relu,10,20,0.01,32,adam,0.5327063302199045,0.026876723216401797
relu,10,20,0.01,32,sgd,0.4079514443874359,0.049542085466767034
relu,10,20,0.1,8,rmsprop,0.48389481504758197,0.01387635065364936
relu,10,20,0.1,8,adam,0.4839145541191101,0.02194978653289524
relu,10,20,0.1,8,sgd,0.5060301522413889,0.019792559831029653
relu,10,20,0.1,16,rmsprop,0.4979995787143707,0.025145532350704897
relu,10,20,0.1,16,adam,0.5135837992032369,0.008057222546000458
relu,10,20,0.1,16,sgd,0.5226289927959442,0.027583507214730175
relu,10,20,0.1,32,rmsprop,0.48240625858306885,0.02491133436111029
relu,10,20,0.1,32,adam,0.522635837395986,0.01046791661947447
relu,10,20,0.1,32,sgd,0.5171001056830088,0.027935206494737873
relu,10,20,0.2,8,rmsprop,0.4220653176307678,0.055151603230640216
relu,10,20,0.2,8,adam,0.4728036125500997,0.04703004343209655
relu,10,20,0.2,8,sgd,0.5170879562695821,0.03165786341805183
relu,10,20,0.2,16,rmsprop,0.4628082911173503,0.04528494737367827
relu,10,20,0.2,16,adam,0.4843930204709371,0.019504368756153145
relu,10,20,0.2,16,sgd,0.5236558020114899,0.03443907701732309
relu,10,20,0.2,32,rmsprop,0.45274539788564044,0.04105759148673278
relu,10,20,0.2,32,adam,0.45273475845654804,0.02620635149634906
relu,10,20,0.2,32,sgd,0.517090231180191,0.034310707175918824
relu,10,20,0.3,8,rmsprop,0.38326582312583923,0.048653950616849836
relu,10,20,0.3,8,adam,0.40393311778704327,0.014551181435716007
relu,10,20,0.3,8,sgd,0.5236527621746063,0.025941920272097647
relu,10,20,0.3,16,rmsprop,0.40799017747243244,0.07474642902794486
relu,10,20,0.3,16,adam,0.3848462700843811,0.0842989415907478
relu,10,20,0.3,16,sgd,0.51508296529452,0.029690841195776446
relu,10,20,0.3,32,rmsprop,0.3953496515750885,0.05156999854232276
relu,10,20,0.3,32,adam,0.46226223309834796,0.023549304993830945
relu,10,20,0.3,32,sgd,0.5347181459267935,0.027217892006889587
relu,20,5,0.001,8,rmsprop,0.35967762768268585,0.09464778171035972
relu,20,5,0.001,8,adam,0.3048078666130702,0.08537240704997932
relu,20,5,0.001,8,sgd,0.22636737922827402,0.012972308258420556
relu,20,5,0.001,16,rmsprop,0.37323633829752606,0.03292526918693375
relu,20,5,0.001,16,adam,0.3601287504037221,0.046938944158773616
relu,20,5,0.001,16,sgd,0.2686642110347748,0.07416553151387067
relu,20,5,0.001,32,rmsprop,0.4506993889808655,0.006907231453407412
relu,20,5,0.001,32,adam,0.44969841837882996,0.012319339891706114
relu,20,5,0.001,32,sgd,0.24596535166104636,0.018467270873355746
relu,20,5,0.01,8,rmsprop,0.5090490281581879,0.025737284929358565
relu,20,5,0.01,8,adam,0.5206209719181061,0.031033978482987244
relu,20,5,0.01,8,sgd,0.26958924531936646,0.05242748131595568
relu,20,5,0.01,16,rmsprop,0.49143097798029584,0.044053366846448144
relu,20,5,0.01,16,adam,0.5246484180291494,0.02279476674144583
relu,20,5,0.01,16,sgd,0.25855574508508045,0.022435015756304418
relu,20,5,0.01,32,rmsprop,0.5186121960481008,0.03510576597773192
relu,20,5,0.01,32,adam,0.5160854657491049,0.021949796547547095
relu,20,5,0.01,32,sgd,0.27163447936375934,0.008234798738047718
relu,20,5,0.1,8,rmsprop,0.4975036382675171,0.02881438155307227
relu,20,5,0.1,8,adam,0.5342130959033966,0.031556663450182966
relu,20,5,0.1,8,sgd,0.350132683912913,0.045155599265331
relu,20,5,0.1,16,rmsprop,0.5045476754506429,0.03134871752356155
relu,20,5,0.1,16,adam,0.5296844144662222,0.02389388230027527
relu,20,5,0.1,16,sgd,0.4275418122609456,0.036292286366577296
relu,20,5,0.1,32,rmsprop,0.5140827596187592,0.018638650969983902
relu,20,5,0.1,32,adam,0.5266640384991964,0.018748580254740264
relu,20,5,0.1,32,sgd,0.4572368562221527,0.016933657765710118
relu,20,5,0.2,8,rmsprop,0.4190137982368469,0.017246211948806323
relu,20,5,0.2,8,adam,0.5181223452091217,0.021332885493897235
relu,20,5,0.2,8,sgd,0.47284384568532306,0.020813302120883535
relu,20,5,0.2,16,rmsprop,0.47991977135340375,0.060442417676176106
relu,20,5,0.2,16,adam,0.5291778643925985,0.021302452954430128
relu,20,5,0.2,16,sgd,0.47988255818684894,0.0076932424133017195
relu,20,5,0.2,32,rmsprop,0.4713522593180339,0.03428132943513049
relu,20,5,0.2,32,adam,0.5231553018093109,0.05110867954568419
relu,20,5,0.2,32,sgd,0.46929487586021423,0.03927542942456645
relu,20,5,0.3,8,rmsprop,0.4250393807888031,0.025963492942898746
relu,20,5,0.3,8,adam,0.4702806572119395,0.07084348093504987
relu,20,5,0.3,8,sgd,0.47180718183517456,0.036841800675206274
relu,20,5,0.3,16,rmsprop,0.45773810148239136,0.011773679984669737
relu,20,5,0.3,16,adam,0.4828733404477437,0.03522533483293754
relu,20,5,0.3,16,sgd,0.46025724212328595,0.008652069874515745
relu,20,5,0.3,32,rmsprop,0.44470266501108807,0.05458702204702392
relu,20,5,0.3,32,adam,0.45522579550743103,0.02880263455217109
relu,20,5,0.3,32,sgd,0.4748427669207255,0.02852231623274649
relu,20,10,0.001,8,rmsprop,0.43356815973917645,0.04712235136367418
relu,20,10,0.001,8,adam,0.3596540888150533,0.07163474916596052
relu,20,10,0.001,8,sgd,0.3194359044233958,0.03364649112343952
relu,20,10,0.001,16,rmsprop,0.46025269230206806,0.016693958490929882
relu,20,10,0.001,16,adam,0.4848935107390086,0.02361608920376554
relu,20,10,0.001,16,sgd,0.2660926630099614,0.021647348878457623
relu,20,10,0.001,32,rmsprop,0.47836364308993023,0.016925428075266105
relu,20,10,0.001,32,adam,0.48640864094098407,0.0261587587496998
relu,20,10,0.001,32,sgd,0.1941471149524053,0.035620224211909635
relu,20,10,0.01,8,rmsprop,0.5135678350925446,0.0337151655030117
relu,20,10,0.01,8,adam,0.5165851910909017,0.029142522777718498
relu,20,10,0.01,8,sgd,0.24139033754666647,0.09474971596907347
relu,20,10,0.01,16,rmsprop,0.5326903859774271,0.02711918014456598
relu,20,10,0.01,16,adam,0.5306770404179891,0.022622043079119154
relu,20,10,0.01,16,sgd,0.31490570306777954,0.025530925414525646
relu,20,10,0.01,32,rmsprop,0.5150951345761617,0.010259010811584594
relu,20,10,0.01,32,adam,0.53924227754275,0.029919230216200958
relu,20,10,0.01,32,sgd,0.292731632788976,0.043173350951386316
relu,20,10,0.1,8,rmsprop,0.47131885091463727,0.028319915910535638
relu,20,10,0.1,8,adam,0.5286842087904612,0.028487683141449126
relu,20,10,0.1,8,sgd,0.4391464293003082,0.0216132253249757
relu,20,10,0.1,16,rmsprop,0.4924570123354594,0.016325916152113984
relu,20,10,0.1,16,adam,0.5382352272669474,0.02596331337121259
relu,20,10,0.1,16,sgd,0.45973702271779376,0.034249498014600206
relu,20,10,0.1,32,rmsprop,0.4713309903939565,0.005247989591619188
relu,20,10,0.1,32,adam,0.5311980446179708,0.02216191606047319
relu,20,10,0.1,32,sgd,0.46527578433354694,0.024511459931237836
relu,20,10,0.2,8,rmsprop,0.3667459587256114,0.08331228551020747
relu,20,10,0.2,8,adam,0.47838643193244934,0.06622556938249878
relu,20,10,0.2,8,sgd,0.48741113146146137,0.02911123279117769
relu,20,10,0.2,16,rmsprop,0.5015083054701487,0.034499010131813716
relu,20,10,0.2,16,adam,0.5306778152783712,0.018305035353589138
relu,20,10,0.2,16,sgd,0.49647989869117737,0.013008791851212
relu,20,10,0.2,32,rmsprop,0.5050269067287445,0.03113307054395577
relu,20,10,0.2,32,adam,0.5065389970938364,0.0061676111055620755
relu,20,10,0.2,32,sgd,0.5015083054701487,0.027114395354935504
relu,20,10,0.3,8,rmsprop,0.37126096586386365,0.09614789031079572
relu,20,10,0.3,8,adam,0.3848568946123123,0.11293323996218123
relu,20,10,0.3,8,sgd,0.5040190915266672,0.023868082593441517
relu,20,10,0.3,16,rmsprop,0.3878765304883321,0.0785733212751177
relu,20,10,0.3,16,adam,0.40197141468524933,0.11538491341817007
relu,20,10,0.3,16,sgd,0.5030052065849304,0.03788066852425826
relu,20,10,0.3,32,rmsprop,0.4099283218383789,0.04863947417780575
relu,20,10,0.3,32,adam,0.5050261418024699,0.013009851217568896
relu,20,10,0.3,32,sgd,0.509561667839686,0.026561610784742
relu,20,20,0.001,8,rmsprop,0.4899340768655141,0.020634412844076543
relu,20,20,0.001,8,adam,0.4864071210225423,0.017166079750916868
relu,20,20,0.001,8,sgd,0.2520023336013158,0.0172409889464667
relu,20,20,0.001,16,rmsprop,0.4939592281977336,0.01227453570107904
relu,20,20,0.001,16,adam,0.4949624836444855,0.019049705803236526
relu,20,20,0.001,16,sgd,0.26006480554739636,0.02960466516531609
relu,20,20,0.001,32,rmsprop,0.506036231915156,0.0240146164403034
relu,20,20,0.001,32,adam,0.5246484180291494,0.02156391501218592
relu,20,20,0.001,32,sgd,0.21982155740261078,0.020051462856616204
relu,20,20,0.01,8,rmsprop,0.524649182955424,0.017334634413215755
relu,20,20,0.01,8,adam,0.5362256864706675,0.032960840499740615
relu,20,20,0.01,8,sgd,0.3158656656742096,0.06744465122671127
relu,20,20,0.01,16,rmsprop,0.5417576134204865,0.030617687986543587
relu,20,20,0.01,16,adam,0.5342040061950684,0.022236689912007924
relu,20,20,0.01,16,sgd,0.3571554521719615,0.026026272149755735
relu,20,20,0.01,32,rmsprop,0.53823521733284,0.03186436598095736
relu,20,20,0.01,32,adam,0.5477938453356425,0.03295691642369753
relu,20,20,0.01,32,sgd,0.31189290185769397,0.0563604024413409
relu,20,20,0.1,8,rmsprop,0.5035406152407328,0.027843457572277415
relu,20,20,0.1,8,adam,0.5201242864131927,0.018542864462296256
relu,20,20,0.1,8,sgd,0.490947961807251,0.013918695267138825
relu,20,20,0.1,16,rmsprop,0.45474961400032043,0.045150978334605546
relu,20,20,0.1,16,adam,0.5306945244471232,0.01762345255949838
relu,20,20,0.1,16,sgd,0.49748314420382184,0.017420552398417756
relu,20,20,0.1,32,rmsprop,0.5105603635311127,0.0147901225528696
relu,20,20,0.1,32,adam,0.5181132256984711,0.02013875322463627
relu,20,20,0.1,32,sgd,0.4994896451632182,0.022243479468776067
relu,20,20,0.2,8,rmsprop,0.4416382312774658,0.027088814626642158
relu,20,20,0.2,8,adam,0.5015105903148651,0.005939335757289522
relu,20,20,0.2,8,sgd,0.51860840121905,0.025058638204598128
relu,20,20,0.2,16,rmsprop,0.5004891057809194,0.02452491789355811
relu,20,20,0.2,16,adam,0.4980124831199646,0.039745770898318065
relu,20,20,0.2,16,sgd,0.5130703846613566,0.03456194220542922
relu,20,20,0.2,32,rmsprop,0.3913571536540985,0.05267047957025669
relu,20,20,0.2,32,adam,0.4748146633307139,0.06606533287518135
relu,20,20,0.2,32,sgd,0.521632581949234,0.02009238181790964
relu,20,20,0.3,8,rmsprop,0.4421326418717702,0.033641071288030074
relu,20,20,0.3,8,adam,0.43410282333691913,0.044407237949286346
relu,20,20,0.3,8,sgd,0.5276703139146169,0.022983224345179184
relu,20,20,0.3,16,rmsprop,0.4386428991953532,0.03073884419588892
relu,20,20,0.3,16,adam,0.4743513862291972,0.05469722476640341
relu,20,20,0.3,16,sgd,0.5196017821629842,0.03329667088319976
relu,20,20,0.3,32,rmsprop,0.4819148778915405,0.046040329669138895
relu,20,20,0.3,32,adam,0.4939417739709218,0.03288861628068616
relu,20,20,0.3,32,sgd,0.528176893790563,0.03271152438318911
relu,50,5,0.001,8,rmsprop,0.29827192425727844,0.04618005810716819
relu,50,5,0.001,8,adam,0.2887657086054484,0.04692513481598245
relu,50,5,0.001,8,sgd,0.25804463028907776,0.0060038565009413415
relu,50,5,0.001,16,rmsprop,0.2716063807408015,0.038671236554631214
relu,50,5,0.001,16,adam,0.32547060151894885,0.08625728634184801
relu,50,5,0.001,16,sgd,0.31488823890686035,0.0016726818207406053
relu,50,5,0.001,32,rmsprop,0.39586685101191205,0.03645135969456879
relu,50,5,0.001,32,adam,0.38987011710802716,0.0667724599994084
relu,50,5,0.001,32,sgd,0.14686516175667444,0.055348333491084235
relu,50,5,0.01,8,rmsprop,0.49044595162073773,0.014312678845098155
relu,50,5,0.01,8,adam,0.49696822961171466,0.03172909639505912
relu,50,5,0.01,8,sgd,0.26258470118045807,0.013512949246410756
relu,50,5,0.01,16,rmsprop,0.515594075123469,0.02402549147704842
relu,50,5,0.01,16,adam,0.5226434369881948,0.01774533446920566
relu,50,5,0.01,16,sgd,0.25906003018220264,0.010900194537670667
relu,50,5,0.01,32,rmsprop,0.5226479868094126,0.03684278231159337
relu,50,5,0.01,32,adam,0.5186121960481008,0.028949767671151275
relu,50,5,0.01,32,sgd,0.23643786708513895,0.02938462858967724
relu,50,5,0.1,8,rmsprop,0.5166102647781372,0.0152717737719143
relu,50,5,0.1,8,adam,0.5291710297266642,0.024675605250482912
relu,50,5,0.1,8,sgd,0.2932594617207845,0.01293177777438759
relu,50,5,0.1,16,rmsprop,0.4979843894640605,0.011593675532896927
relu,50,5,0.1,16,adam,0.5367200970649719,0.02463257029596835
relu,50,5,0.1,16,sgd,0.2841831048329671,0.04207590523143625
relu,50,5,0.1,32,rmsprop,0.4969621499379476,0.031163760364240213
relu,50,5,0.1,32,adam,0.5347196757793427,0.03362772362695923
relu,50,5,0.1,32,sgd,0.34050115942955017,0.0670025195124548
relu,50,5,0.2,8,rmsprop,0.46981890002886456,0.0030788703058359365
relu,50,5,0.2,8,adam,0.5095662176609039,0.013400408106201758
relu,50,5,0.2,8,sgd,0.39131613572438556,0.05410967693351864
relu,50,5,0.2,16,rmsprop,0.49195805191993713,0.05248235577432997
relu,50,5,0.2,16,adam,0.5296920239925385,0.025302744366947134
relu,50,5,0.2,16,sgd,0.3963901201883952,0.016833152393569535
relu,50,5,0.2,32,rmsprop,0.4642793635527293,0.016220876684417386
relu,50,5,0.2,32,adam,0.5266701181729635,0.01924513323750312
relu,50,5,0.2,32,sgd,0.4310520589351654,0.04854464723134532
relu,50,5,0.3,8,rmsprop,0.43613211313883465,0.022520555647654872
relu,50,5,0.3,8,adam,0.530682365099589,0.022304428582402034
relu,50,5,0.3,8,sgd,0.42905770738919574,0.02954480173958053
relu,50,5,0.3,16,rmsprop,0.42154660820961,0.048512173099098735
relu,50,5,0.3,16,adam,0.49901042381922406,0.023163386954110958
relu,50,5,0.3,16,sgd,0.4325694640477498,0.048706278995482986
relu,50,5,0.3,32,rmsprop,0.502532829840978,0.040085217562404546
relu,50,5,0.3,32,adam,0.5276725987593333,0.02122136822049887
relu,50,5,0.3,32,sgd,0.4300503234068553,0.04303697397819978
relu,50,10,0.001,8,rmsprop,0.3285016318162282,0.04340298525946032
relu,50,10,0.001,8,adam,0.33344649771849316,0.07698527434687136
relu,50,10,0.001,8,sgd,0.2771595815817515,0.006867403067389347
relu,50,10,0.001,16,rmsprop,0.3516349047422409,0.08141363854577541
relu,50,10,0.001,16,adam,0.4008739988009135,0.04641161504202591
relu,50,10,0.001,16,sgd,0.2484769026438395,0.021088574915949045
relu,50,10,0.001,32,rmsprop,0.4280635714530945,0.020848774020220808
relu,50,10,0.001,32,adam,0.45019282897313434,0.014596614377586104
relu,50,10,0.001,32,sgd,0.22637269894282022,0.028825742505621886
relu,50,10,0.01,8,rmsprop,0.5115689337253571,0.02648699639663781
relu,50,10,0.01,8,adam,0.5246476630369822,0.02340130270662455
relu,50,10,0.01,8,sgd,0.24195082485675812,0.04681442076214241
relu,50,10,0.01,16,rmsprop,0.5241494476795197,0.03689317394017748
relu,50,10,0.01,16,adam,0.5196207662423452,0.03169463182265505
relu,50,10,0.01,16,sgd,0.22333179910977682,0.01646452153180529
relu,50,10,0.01,32,rmsprop,0.5327055851618449,0.01980859988120484
relu,50,10,0.01,32,adam,0.5276627341906229,0.02264091612690944
relu,50,10,0.01,32,sgd,0.2741376757621765,0.023811470563567198
relu,50,10,0.1,8,rmsprop,0.5170856714248657,0.03701639593663379
relu,50,10,0.1,8,adam,0.4462231248617172,0.14185933659022518
relu,50,10,0.1,8,sgd,0.36622193455696106,0.04604334117542056
relu,50,10,0.1,16,rmsprop,0.5065382421016693,0.01178515135320145
relu,50,10,0.1,16,adam,0.526150643825531,0.025026505504700154
relu,50,10,0.1,16,sgd,0.3843032519022624,0.05738122687708331
relu,50,10,0.1,32,rmsprop,0.5417530735333761,0.02063445659356803
relu,50,10,0.1,32,adam,0.5216401716073354,0.019920996397695772
relu,50,10,0.1,32,sgd,0.45320486028989154,0.023144257489676134
relu,50,10,0.2,8,rmsprop,0.4758452574412028,0.04763796462969255
relu,50,10,0.2,8,adam,0.514571855465571,0.02916715626607983
relu,50,10,0.2,8,sgd,0.38020669917265576,0.10636879589327917
relu,50,10,0.2,16,rmsprop,0.45929501454035443,0.0788577044567026
relu,50,10,0.2,16,adam,0.5347257355848948,0.030023531581098422
relu,50,10,0.2,16,sgd,0.47433240214983624,0.023177520528012592
relu,50,10,0.2,32,rmsprop,0.4979843894640605,0.03423147024451183
relu,50,10,0.2,32,adam,0.5261605083942413,0.020926355415324914
relu,50,10,0.2,32,sgd,0.4637705286343892,0.024729239592176624
relu,50,10,0.3,8,rmsprop,0.3718130936225255,0.12444246386996648
relu,50,10,0.3,8,adam,0.5171023706595103,0.028327014935657154
relu,50,10,0.3,8,sgd,0.45571566621462506,0.03566299043384781
relu,50,10,0.3,16,rmsprop,0.4758460024992625,0.013974244496489518
relu,50,10,0.3,16,adam,0.47735051314036053,0.029815680157967487
relu,50,10,0.3,16,sgd,0.4713135262330373,0.020304806228103347
relu,50,10,0.3,32,rmsprop,0.4667962392171224,0.0332625050528116
relu,50,10,0.3,32,adam,0.5186091562112173,0.02915704922229648
relu,50,10,0.3,32,sgd,0.47282638152440387,0.025236452639791594
relu,50,20,0.001,8,rmsprop,0.3264146198829015,0.10571297970527073
relu,50,20,0.001,8,adam,0.3561704258124034,0.050712085087668404
relu,50,20,0.001,8,sgd,0.2570436547199885,0.009442535135374654
relu,50,20,0.001,16,rmsprop,0.4632556239763896,0.036444716499558084
relu,50,20,0.001,16,adam,0.4280833105246226,0.036225309976765645
relu,50,20,0.001,16,sgd,0.26559901734193164,0.039542297082576616
relu,50,20,0.001,32,rmsprop,0.48288928469022113,0.02658307430856303
relu,50,20,0.001,32,adam,0.4793706734975179,0.013080576641819676
relu,50,20,0.001,32,sgd,0.26609950761000317,0.018322536618454423
relu,50,20,0.01,8,rmsprop,0.5281647443771362,0.011550844448765063
relu,50,20,0.01,8,adam,0.5191149612267812,0.0307901826541386
relu,50,20,0.01,8,sgd,0.2429457207520803,0.017611642311017008
relu,50,20,0.01,16,rmsprop,0.5281746089458466,0.021783330284042834
